 	CDS_MFE_100_50nt_CDS	CDS_MFE_100_50nt_5p	CDS_MFE_100_50nt_mid	CDS_MFE_100_50nt_3p
MSMEG_5763	-30.5923	-34.66	-30.55	-25.55
MSMEG_5764	-38.4727	-30.8	-46.175	-38.4333
MSMEG_5765	-33.5714	-32.1333	-39.7	-29.6
MSMEG_5766	-37.9857	-37.9333	-37.5	-38.55
MSMEG_5767	-36.745	-40.0714	-33.5	-36.65
MSMEG_5768	-38.1091	-42.675	-39.325	-30.4
MSMEG_5769	-42.825	-45.4333	-39.0333	-44.6
MSMEG_5770	-39.6667	-41.125	-41.1333	-34.55
MSMEG_5771	-40.1875	-43.7333	-40.5667	-34.3
MSMEG_5772	-37.2556	-39.8	-34.4333	-36.4
MSMEG_5773	-36.5	-35.2	-36.2286	-38.3333
MSMEG_5774	-40.5304	-40.125	-40.8625	-40.6143
MSMEG_5775	-35.1721	-35.44	-35.8786	-34.1786
MSMEG_5776	-35.7846	-35.28	-37.975	-34.225
MSMEG_5777	-39.17	-42.9	-43.1333	-30.2333
MSMEG_5778	-40.5368	-38.2	-46.1	-37.7
MSMEG_5779	-36.9267	-41.3333	-37.74	-29.3
MSMEG_5780	-38.25	-38.5571	-40.4333	-35.2
MSMEG_5781	-39.8286	-40.6125	-44.1	-33.8
MSMEG_5782	-37.7091	-40.825	-36.7875	-34.7833
MSMEG_5784	-38.02	-39.2	-35.5	-39.4
MSMEG_5785	-34.3	-38.5333	-33.52	-28.925
MSMEG_5786	-41.3889	-46.225	-35.9	-39.95
MSMEG_5787	-31.3667	-30.95	-32.2	-32.2
MSMEG_5788	-42.1222	-49.375	-40.3667	-30.25
MSMEG_5789	-32.7812	-31.15	-35.7	-30.85
MSMEG_5790	-43.68	-48.05	-44.0	-34.3
MSMEG_5791	-34.3	-34.3	-34.3	-34.3
MSMEG_5792	-37.6769	-39.88	-36.125	-36.475
MSMEG_5793	-39.46	-38.95	-43.6	-32.2
MSMEG_5794	-40.7429	-34.5	-49.0667	-34.5
MSMEG_5795	-42.9235	-44.7	-48.25	-34.4
MSMEG_5796	-41.8571	-38.2125	-45.3286	-42.6667
MSMEG_5797	-32.0333	-34.3	-27.5	-27.5
MSMEG_5798	-39.5952	-41.85	-39.1286	-37.1333
MSMEG_5799	-41.6296	-39.35	-41.6333	-44.475
MSMEG_5800	-40.43	-39.9545	-40.82	-40.5778
MSMEG_5801	-40.2692	-40.9333	-38.6556	-41.3375
MSMEG_5802	-41.2429	-42.18	-38.9	-43.0
MSMEG_5803	-37.8429	-43.6333	-33.4	-33.6
MSMEG_5804	-44.8308	-43.4	-48.62	-40.9
MSMEG_5805	-37.15	-38.4	-35.9	-35.9
MSMEG_5806	-30.8	-41.2	-20.4	-20.4
MSMEG_5807	-40.9444	-40.9286	-37.8	-44.74
MSMEG_5808	-35.1538	-36.52	-39.62	-25.4333
MSMEG_5809	-33.6294	-34.8167	-33.3167	-32.58
MSMEG_5810	-35.7929	-33.09	-36.9556	-37.6333
MSMEG_5811	-37.0583	-34.76	-41.1	-35.5
MSMEG_5812	-37.7937	-42.1667	-37.8	-31.225
MSMEG_5813	-35.425	-36.5	-37.78	-31.78
MSMEG_5814	-31.55	-30.5833	-33.24	-31.02
MSMEG_5815	-37.2586	-39.38	-38.77	-33.2222
MSMEG_5816	-38.636	-39.0222	-39.875	-36.9625
MSMEG_5817	-40.3286	-43.2333	-38.0333	-38.5
MSMEG_5818	-36.4625	-40.2556	-36.925	-31.0571
MSMEG_5819	-24.825	-19.8	-33.9667	-18.65
MSMEG_5820	-37.5875	-41.2667	-35.8	-34.75
MSMEG_5821	-46.1308	-52.98	-43.625	-40.075
MSMEG_5822	-42.756	-47.1556	-41.3375	-39.225
MSMEG_5823	-39.1706	-41.5833	-36.7083	-39.23
MSMEG_5824	-40.1667	-39.1562	-41.5733	-39.8143
MSMEG_5825	-41.1958	-41.5111	-43.3875	-38.2857
MSMEG_5826	-38.0735	-40.075	-37.875	-35.91
MSMEG_5827	-41.2857	-43.6333	-47.3	-31.75
MSMEG_5828	-41.424	-42.1667	-40.85	-41.1625
MSMEG_5829	-33.34	-34.9571	-34.5286	-30.0667
MSMEG_5830	-35.6667	-40.8667	-32.12	-32.3
MSMEG_5831	-41.1385	-45.86	-43.1	-33.275
MSMEG_5832	-35.6	-36.05	-35.15	-38.9
MSMEG_5834	-37.4	-33.92	-38.3	-42.0
MSMEG_5835	-40.7062	-45.8727	-35.7182	-40.51
MSMEG_5836	-41.1643	-41.48	-40.26	-41.9
MSMEG_5837	-35.4	-33.975	-35.2333	-38.5
MSMEG_5838	-42.42	-45.65	-43.35	-34.1
MSMEG_5839	-37.4977	-36.9533	-39.0357	-36.5429
MSMEG_5840	-43.6125	-44.6333	-44.4333	-40.85
MSMEG_5841	-40.4706	-37.9	-42.75	-40.82
MSMEG_5842	-40.4917	-38.18	-41.1	-43.5333
MSMEG_5843	-38.9833	-38.5	-37.2	-42.1667
MSMEG_5844	-38.1588	-39.7167	-39.95	-34.14
MSMEG_5845	-40.7611	-42.7	-40.8	-38.0
MSMEG_5846	-37.5042	-41.4556	-36.3875	-33.7
MSMEG_5847	-39.9393	-40.54	-42.8222	-36.3889
MSMEG_5848	-38.2821	-37.54	-42.0222	-35.3667
MSMEG_5849	-40.1265	-43.6833	-39.9818	-36.3909
MSMEG_5850	-42.2417	-45.3	-38.25	-42.4667
MSMEG_5851	-43.1059	-40.4333	-47.5	-41.04
MSMEG_5852	-40.788	-41.1556	-39.7625	-41.4
MSMEG_5853	-35.425	-36.8889	-32.8875	-36.4429
MSMEG_5854	-39.825	-43.84	-36.575	-37.4667
MSMEG_5855	-38.5875	-36.7667	-38.4375	-41.1
MSMEG_5856	-31.4778	-35.6	-34.9333	-18.05
MSMEG_5857	-38.2118	-39.95	-41.6	-32.06
MSMEG_5858	-35.0133	-39.5667	-33.08	-30.6
MSMEG_5859	-39.7345	-39.65	-40.81	-38.6333
MSMEG_5860	-40.5818	-42.425	-39.475	-39.6
MSMEG_5861	-37.0708	-36.55	-38.4111	-35.9429
MSMEG_5862	-41.0063	-43.4	-42.85	-34.65
MSMEG_5863	-34.4556	-35.61	-32.9111	-34.75
MSMEG_5864	-26.85	-35.5	-27.9	-8.5
MSMEG_5865	-33.5444	-35.1	-34.9	-28.5
MSMEG_5866	-36.3909	-39.825	-39.1	-28.2
MSMEG_5867	-35.35	-42.0	-33.1333	-28.7
MSMEG_5868	-35.8	-35.8667	-39.8	-27.6
MSMEG_5869	-43.2562	-46.2333	-45.4167	-35.55
MSMEG_5870	-41.0607	-40.59	-40.53	-42.3125
MSMEG_5871	-31.4	-31.4667	-33.7667	-27.75
MSMEG_5872	-35.35	-38.7	-37.14	-28.925
MSMEG_5873	-37.5438	-39.9667	-42.68	-29.5
MSMEG_5875	-32.3333	-35.7	-25.6	-25.6
MSMEG_5876	-35.3333	-35.4333	-35.8	-34.1
MSMEG_5877	-40.15	-38.075	-44.3625	-37.3
MSMEG_5878	-39.3462	-43.38	-39.26	-32.7667
MSMEG_5879	-43.4769	-43.54	-48.375	-38.5
MSMEG_5880	-39.1191	-43.0812	-36.95	-37.2067
MSMEG_5881	-39.4643	-36.96	-41.36	-40.225
MSMEG_5882	-43.0176	-41.3333	-46.65	-40.68
MSMEG_5883	-39.92	-44.25	-45.6	-28.4667
MSMEG_5884	-41.5529	-39.2333	-43.55	-41.94
MSMEG_5885	-43.7438	-46.0167	-42.0167	-42.925
MSMEG_5886	-39.5	-41.2857	-37.5	-39.4
MSMEG_5887	-34.1143	-38.1	-26.95	-35.3
MSMEG_5888	-42.1833	-41.4	-45.95	-37.0
MSMEG_5889	-39.5429	-40.8667	-39.5667	-35.5
MSMEG_5890	-30.1	-35.8	-18.7	-18.7
MSMEG_5891	-32.0524	-41.6	-29.2571	-22.5833
MSMEG_5892	-39.4667	-39.2909	-39.73	-39.3889
MSMEG_5893	-39.0778	-41.8	-37.6667	-35.75
MSMEG_5894	-39.1	-47.28	-33.05	-33.5333
MSMEG_5895	-38.9879	-35.825	-38.9182	-42.86
MSMEG_5896	-35.5227	-39.6875	-34.8125	-30.9167
MSMEG_5897	-37.5444	-43.4	-33.7667	-34.475
MSMEG_5898	-39.2238	-38.4875	-43.7857	-34.8833
MSMEG_5899	-37.16	-40.7286	-37.3571	-32.7667
MSMEG_5900	-35.4333	-35.3	-36.1667	-34.6429
MSMEG_5901	-37.1647	-38.25	-37.9	-34.98
MSMEG_5902	-39.4267	-37.15	-43.44	-37.825
MSMEG_5903	-40.6842	-44.8714	-46.1667	-30.3167
MSMEG_5904	-32.3667	-33.5	-30.1	-30.1
MSMEG_5905	-30.1	-30.1	-30.1	-30.1
MSMEG_5906	-39.987	-40.175	-38.025	-42.0143
MSMEG_5907	-44.3857	-44.7	-43.7429	-44.7167
MSMEG_5908	-40.1267	-42.0909	-37.64	-40.4889
MSMEG_5909	-43.0105	-42.6286	-43.9143	-42.28
MSMEG_5910	-42.3429	-40.1667	-44.9667	-41.0
MSMEG_5911	-41.3714	-41.82	-39.34	-43.35
MSMEG_5912	-36.371	-36.6273	-36.81	-35.65
MSMEG_5913	-40.4727	-41.7625	-44.2	-35.2714
MSMEG_5914	-35.1333	-34.5417	-36.1364	-34.74
MSMEG_5915	-34.0	-33.9	-38.34	-29.78
MSMEG_5916	-41.04	-50.2	-37.7	-29.4
MSMEG_5917	-39.9125	-40.0167	-39.0333	-41.075
MSMEG_5918	-35.9917	-37.6556	-35.8875	-33.9714
MSMEG_5919	-38.8643	-36.9	-40.76	-38.95
MSMEG_5920	-39.355	-42.9857	-38.1857	-36.4833
MSMEG_5921	-38.2	-43.3833	-40.0857	-29.34
MSMEG_5922	-40.635	-38.8286	-41.9857	-41.1667
MSMEG_5923	-41.1565	-41.1375	-44.275	-37.6143
MSMEG_5924	-36.1417	-37.14	-33.525	-37.9667
MSMEG_5925	-35.9043	-40.0125	-33.3	-34.1857
MSMEG_5926	-37.4345	-42.92	-33.99	-35.1667
MSMEG_5927	-39.5111	-41.275	-38.0	-38.25
MSMEG_5928	-34.1308	-34.3	-35.02	-32.3667
MSMEG_5929	-34.1941	-34.3167	-35.1333	-32.92
MSMEG_5930	-38.4864	-39.6375	-38.3375	-37.15
MSMEG_5931	-34.4933	-37.75	-33.88	-30.375
MSMEG_5932	-33.4318	-34.4	-34.3125	-30.9667
MSMEG_5933	-41.5444	-44.5286	-39.6833	-39.6
MSMEG_5934	-32.2333	-35.3	-30.4	-26.7
MSMEG_5935	-40.9732	-39.7571	-40.9357	-42.3231
MSMEG_5936	-36.2143	-41.6667	-32.9333	-29.7
MSMEG_5937	-39.21	-35.5286	-45.0429	-36.7
MSMEG_5938	-39.8583	-45.02	-43.925	-25.8333
MSMEG_5939	-33.6105	-31.7429	-37.9	-31.5
MSMEG_5940	-37.58	-34.8	-41.12	-37.325
MSMEG_5941	-36.0235	-35.975	-38.8364	-33.2636
MSMEG_5942	-37.1365	-37.1889	-35.2941	-38.9235
MSMEG_5943	-35.5412	-33.9833	-37.5167	-35.04
MSMEG_5944	-35.0875	-35.8	-34.4545	-35.0
MSMEG_5945	-32.2364	-34.3	-30.1	-32.3333
MSMEG_5946	-37.8231	-35.7778	-39.4444	-38.3
MSMEG_5947	-33.37	-29.1	-36.0333	-36.4
MSMEG_5948	-34.1222	-33.8571	-31.8	-37.28
MSMEG_5949	-33.1318	-33.8125	-31.725	-34.1
MSMEG_5950	-36.81	-40.975	-29.1	-43.9
MSMEG_5951	-34.6773	-33.6375	-35.8	-34.7429
MSMEG_5952	-34.0	-35.7	-40.325	-25.55
MSMEG_5953	-30.1467	-31.54	-34.45	-21.95
MSMEG_5954	-32.95	-33.8	-30.7	-34.5333
MSMEG_5955	-29.4308	-30.52	-23.9	-33.6
MSMEG_5956	-31.9737	-34.5	-29.0167	-31.9833
MSMEG_5957	-34.8	-36.62	-33.88	-33.8
MSMEG_5958	-30.7643	-32.0	-28.74	-31.75
MSMEG_5959	-33.5095	-37.375	-31.5286	-30.6667
MSMEG_5960	-32.7	-32.9333	-32.7375	-32.4
MSMEG_5961	-38.3611	-36.9714	-37.9	-40.86
MSMEG_5962	-35.5733	-33.5833	-34.5	-39.9
MSMEG_5963	-33.9951	-35.3286	-35.0571	-31.4154
MSMEG_5964	-34.596	-36.1778	-30.7556	-37.5
MSMEG_5965	-30.35	-30.5091	-30.4	-30.1
MSMEG_5966	-33.3417	-33.08	-33.725	-33.2667
MSMEG_5967	-35.9606	-38.9917	-34.6727	-33.74
MSMEG_5968	-36.39	-37.5455	-36.06	-35.3444
MSMEG_5969	-30.4083	-31.4667	-27.55	-32.3143
MSMEG_5970	-32.5259	-32.33	-32.0889	-33.2625
MSMEG_5971	-31.4556	-33.5	-29.9	-29.7
MSMEG_5972	-33.0385	-32.44	-31.64	-36.3667
MSMEG_5973	-29.775	-33.65	-25.9	-20.3
MSMEG_5974	-18.8	-22.8	-10.8	-10.8
MSMEG_5975	-36.6524	-35.9	-37.2857	-36.9167
MSMEG_5976	-34.015	-35.4429	-33.7429	-32.6667
MSMEG_5977	-33.5727	-41.625	-28.425	-29.7
MSMEG_5978	-32.4846	-35.28	-36.25	-25.225
MSMEG_5979	-32.8812	-32.3167	-32.74	-33.7
MSMEG_5980	-29.784	-33.0556	-30.975	-24.9125
MSMEG_5981	-33.485	-34.9	-33.4714	-31.85
MSMEG_5982	-34.4667	-33.57	-36.0111	-33.85
MSMEG_5983	-34.6412	-29.8333	-37.95	-36.44
MSMEG_5984	-33.2935	-31.3727	-34.31	-34.39
MSMEG_5985	-32.4947	-34.3	-35.1333	-27.75
MSMEG_5986	-38.02	-35.95	-39.275	-38.9091
MSMEG_5987	-34.2056	-38.0429	-35.1333	-27.72
MSMEG_5988	-36.2562	-32.7167	-36.58	-40.18
MSMEG_5989	-39.6227	-39.8875	-37.0571	-41.8857
MSMEG_5990	-38.1217	-43.8625	-36.3625	-33.5714
MSMEG_5991	-31.7875	-34.2	-35.7	-22.3
MSMEG_5992	-35.6474	-37.9429	-35.7167	-32.9
MSMEG_5993	-36.8304	-34.5875	-39.3875	-36.4714
MSMEG_5994	-42.605	-45.6714	-45.0	-36.2333
MSMEG_5995	-35.952	-39.6	-34.3889	-33.2714
MSMEG_5996	-39.4783	-40.2375	-40.1875	-37.8
MSMEG_5997	-39.1143	-41.9333	-42.8	-19.6
MSMEG_5998	-33.3444	-33.725	-38.7333	-24.5
MSMEG_5999	-39.6111	-43.6714	-38.0667	-35.78
MSMEG_6000	-39.58	-38.7833	-39.1	-41.375
MSMEG_6001	-35.3667	-36.7167	-38.1	-29.925
MSMEG_6002	-35.8706	-40.8833	-34.9667	-30.94
MSMEG_6003	-37.15	-37.36	-38.8	-34.825
MSMEG_6004	-39.9143	-40.0375	-45.5429	-33.1833
MSMEG_6005	-37.06	-40.925	-35.95	-31.55
MSMEG_6006	-44.6714	-44.56	-51.42	-36.375
MSMEG_6008	-37.7364	-38.125	-38.4375	-36.2833
MSMEG_6009	-35.075	-36.24	-38.9	-28.0333
MSMEG_6010	-31.06	-33.0	-36.7333	-22.8
MSMEG_6011	-40.66	-41.5167	-41.18	-38.725
MSMEG_6012	-37.113	-37.2875	-39.0375	-34.7143
MSMEG_6014	-37.8818	-35.675	-40.6375	-37.15
MSMEG_6015	-40.0737	-42.7571	-37.2333	-39.7833
MSMEG_6016	-39.3667	-42.8571	-37.1167	-37.18
MSMEG_6017	-38.8391	-40.5125	-39.45	-36.2286
MSMEG_6018	-39.4192	-38.7111	-37.9111	-41.9125
MSMEG_6019	-36.9467	-33.8	-40.62	-37.075
MSMEG_6020	-35.8429	-37.575	-36.6714	-32.5667
MSMEG_6021	-37.5917	-37.2889	-37.475	-38.1143
MSMEG_6022	-42.4261	-40.35	-42.275	-44.9714
MSMEG_6023	-28.187	-34.3625	-27.3375	-22.1
MSMEG_6024	-38.8763	-40.6846	-39.0462	-36.7333
MSMEG_6025	-38.2462	-43.7111	-36.8111	-33.7125
MSMEG_6026	-37.25	-42.6	-34.92	-33.475
MSMEG_6027	-36.4385	-40.8556	-35.1667	-32.9
MSMEG_6028	-41.5889	-43.6714	-42.6667	-37.38
MSMEG_6029	-35.7588	-40.1333	-34.9833	-31.44
MSMEG_6030	-37.836	-33.0444	-41.9	-38.7714
MSMEG_6031	-38.7688	-39.9833	-38.6667	-37.1
MSMEG_6032	-35.4583	-39.36	-35.425	-29.0
MSMEG_6033	-37.7067	-33.6909	-39.69	-40.4111
MSMEG_6034	-34.5	-38.8	-30.2	-30.2
MSMEG_6035	-37.5545	-38.225	-40.025	-33.3667
MSMEG_6036	-38.8412	-41.3167	-37.0667	-38.0
MSMEG_6037	-38.7353	-42.35	-37.25	-36.18
MSMEG_6038	-38.7609	-41.0	-37.5875	-37.5429
MSMEG_6039	-38.1429	-40.35	-39.8286	-33.2333
MSMEG_6040	-38.4455	-42.05	-38.45	-33.6333
MSMEG_6041	-44.6405	-48.0067	-46.3357	-38.9308
MSMEG_6042	-36.425	-39.54	-38.025	-29.1
MSMEG_6043	-39.9	-39.14	-39.24	-41.675
MSMEG_6044	-35.6318	-36.325	-33.1	-37.3714
MSMEG_6045	-40.5294	-43.0667	-35.6	-43.4
MSMEG_6046	-38.5867	-41.7167	-41.0	-30.875
MSMEG_6047	-37.8789	-39.9714	-36.7833	-36.5333
MSMEG_6048	-35.1409	-33.2	-37.975	-33.95
MSMEG_6049	-36.8652	-38.075	-38.9375	-33.1143
MSMEG_6050	-35.7167	-41.3	-36.5571	-27.84
MSMEG_6052	-34.9929	-35.86	-38.5	-29.525
MSMEG_6053	-37.6077	-32.72	-43.025	-38.3
MSMEG_6054	-41.02	-41.5667	-41.18	-40.0
MSMEG_6055	-35.1	-38.45	-40.25	-18.1
MSMEG_6057	-34.2083	-36.58	-27.775	-38.8333
MSMEG_6058	-41.3786	-41.8	-38.4214	-44.0769
MSMEG_6059	-38.82	-42.35	-40.0	-29.4
MSMEG_6060	-44.375	-46.9714	-43.5429	-42.3167
MSMEG_6061	-32.6143	-33.86	-34.26	-29.0
MSMEG_6062	-37.5933	-40.3333	-32.76	-39.525
MSMEG_6063	-45.82	-47.2	-46.3857	-43.55
MSMEG_6064	-37.2158	-37.0429	-38.1571	-36.14
MSMEG_6065	-33.1	-30.8	-41.3	-21.3
MSMEG_6066	-39.2167	-38.0333	-49.2	-22.8
MSMEG_6067	-24.4	-28.4	-16.4	-16.4
MSMEG_6068	-30.125	-31.7	-28.55	-26.3
MSMEG_6069	-39.6739	-40.65	-43.1125	-34.6286
MSMEG_6070	-34.775	-37.1	-32.45	-32.2
MSMEG_6071	-42.65	-43.0143	-45.2667	-39.0
MSMEG_6072	-43.552	-45.2889	-43.5667	-41.3
MSMEG_6073	-45.4389	-47.0714	-44.3333	-44.48
MSMEG_6074	-39.5071	-38.88	-39.33	-40.5125
MSMEG_6075	-43.2778	-43.775	-38.9667	-48.75
MSMEG_6076	-39.8692	-42.44	-39.5	-37.025
MSMEG_6077	-37.1333	-29.725	-44.8	-40.45
MSMEG_6078	-39.3364	-38.15	-42.025	-37.3333
MSMEG_6079	-40.15	-38.12	-41.7667	-40.7889
MSMEG_6080	-37.0409	-38.7125	-36.8	-35.3714
MSMEG_6081	-39.8533	-38.6333	-38.24	-43.7
MSMEG_6082	-40.35	-42.96	-42.8	-32.7333
MSMEG_6083	-45.3353	-43.5667	-46.4833	-46.08
MSMEG_6085	-42.5333	-43.95	-44.0	-38.575
MSMEG_6086	-35.0	-38.5667	-37.1	-20.1
MSMEG_6087	-38.1885	-38.9222	-36.9444	-38.7625
MSMEG_6088	-42.63	-41.825	-44.625	-40.25
MSMEG_6089	-39.0125	-40.0333	-43.78	-33.02
MSMEG_6090	-37.05	-43.45	-39.9	-21.4
MSMEG_6091	-38.808	-40.7412	-39.5824	-35.9312
MSMEG_6092	-36.8333	-32.5667	-43.0	-37.3
MSMEG_6093	-36.9889	-43.025	-38.0	-23.4
MSMEG_6094	-33.94	-38.6091	-33.18	-29.0778
MSMEG_6095	-45.4042	-42.8222	-49.5125	-44.0286
MSMEG_6096	-40.8312	-39.8	-43.22	-39.68
MSMEG_6097	-39.6111	-38.3571	-34.5667	-47.42
MSMEG_6098	-42.4389	-45.2	-36.6333	-45.54
MSMEG_6099	-39.6452	-38.9455	-41.12	-38.94
MSMEG_6100	-43.4778	-43.375	-46.1667	-39.65
MSMEG_6101	-41.79	-43.075	-42.5	-37.8
MSMEG_6102	-39.3714	-44.0333	-40.45	-31.3
MSMEG_6103	-41.8941	-38.4833	-48.4333	-38.14
MSMEG_6104	-39.025	-37.6	-42.75	-36.4333
MSMEG_6105	-37.9522	-35.35	-40.4467	-38.2333
MSMEG_6106	-40.7316	-42.4286	-42.4333	-37.05
MSMEG_6107	-36.7739	-40.4625	-35.1625	-34.4
MSMEG_6108	-36.16	-36.0	-38.7571	-33.3167
MSMEG_6109	-37.1071	-41.5	-30.94	-39.325
MSMEG_6110	-35.6364	-35.075	-38.85	-32.1
MSMEG_6111	-43.3421	-48.1714	-40.25	-40.8
MSMEG_6112	-40.1095	-41.6125	-40.9	-37.1833
MSMEG_6113	-41.5286	-40.86	-43.58	-39.8
MSMEG_6114	-35.7111	-34.95	-37.3	-34.85
MSMEG_6115	-40.64	-40.1143	-44.4714	-36.7833
MSMEG_6116	-38.48	-40.1	-39.725	-32.75
MSMEG_6117	-41.1231	-43.8889	-41.9444	-37.0875
MSMEG_6118	-37.05	-38.2	-34.16	-38.56
MSMEG_6119	-42.6143	-43.74	-46.2	-36.725
MSMEG_6120	-37.3105	-39.0857	-36.4143	-36.08
MSMEG_6121	-38.47	-40.7714	-36.6857	-37.8667
MSMEG_6122	-39.5895	-41.1286	-38.2571	-39.3
MSMEG_6123	-39.2111	-37.2	-42.1167	-38.54
MSMEG_6124	-36.4613	-35.6182	-41.14	-32.71
MSMEG_6125	-40.2222	-41.1143	-38.15	-41.46
MSMEG_6126	-39.755	-41.3143	-39.7429	-37.95
MSMEG_6127	-37.8	-36.9667	-44.15	-32.7
MSMEG_6128	-30.6	-34.0333	-28.0667	-29.25
MSMEG_6129	-34.675	-35.3333	-32.9	-36.35
MSMEG_6130	-36.5903	-37.3182	-36.1364	-36.2556
MSMEG_6131	-39.2417	-33.1556	-42.1625	-43.7286
MSMEG_6132	-38.188	-42.1778	-37.8625	-34.025
MSMEG_6133	-40.0556	-43.9286	-36.15	-39.32
MSMEG_6134	-40.9968	-43.6182	-41.4727	-37.2111
MSMEG_6135	-42.8875	-40.5	-49.3333	-36.8
MSMEG_6136	-32.8263	-33.0714	-33.25	-32.1167
MSMEG_6137	-44.6487	-45.6444	-44.4577	-43.772
MSMEG_6138	-37.2346	-37.6333	-36.3222	-37.8125
MSMEG_6139	-33.1364	-36.75	-28.95	-33.9
MSMEG_6140	-44.84	-45.2222	-44.4444	-44.8571
MSMEG_6141	-37.7171	-38.7333	-37.925	-36.3818
MSMEG_6142	-40.1944	-40.2714	-39.1667	-41.32
MSMEG_6143	-41.04	-42.9667	-44.15	-35.5455
MSMEG_6144	-29.6552	-35.12	-28.87	-24.4556
MSMEG_6145	-26.1	-29.76	-24.28	-23.8
MSMEG_6146	-40.2	-44.81	-42.6667	-32.6111
MSMEG_6147	-26.7429	-23.9375	-30.4	-26.2167
MSMEG_6148	-35.8269	-40.4	-38.2444	-27.9625
MSMEG_6149	-37.0429	-41.18	-34.82	-34.65
MSMEG_6150	-30.6286	-35.8	-26.45	-27.05
MSMEG_6151	-34.3118	-32.9667	-33.5833	-36.8
MSMEG_6153	-43.5792	-46.1333	-48.9875	-34.1143
MSMEG_6154	-43.097	-45.1	-42.2364	-41.64
MSMEG_6155	-35.8269	-40.4	-38.2444	-27.9625
MSMEG_6156	-37.0429	-41.18	-34.82	-34.65
MSMEG_6157	-36.5161	-38.3579	-34.9895	-36.1833
MSMEG_6158	-44.1182	-46.25	-48.175	-35.8667
MSMEG_6159	-33.05	-32.2	-44.3	-23.5
MSMEG_6160	-40.8696	-38.9375	-43.4625	-40.1143
MSMEG_6161	-35.8269	-40.4	-38.2444	-27.9625
MSMEG_6162	-37.0429	-41.18	-34.82	-34.65
MSMEG_6163	-35.93	-33.3429	-33.9286	-41.2833
MSMEG_6164	-50.15	-53.2333	-52.5	-36.2
MSMEG_6165	-40.4091	-32.95	-47.325	-41.1333
MSMEG_6166	-38.8125	-36.9	-39.7	-40.35
MSMEG_6167	-45.4727	-49.875	-44.275	-41.2
MSMEG_6168	-45.2167	-46.62	-45.45	-42.5667
MSMEG_6169	-43.7217	-46.9625	-41.275	-42.8143
MSMEG_6170	-35.7	-36.75	-33.6	-33.6
MSMEG_6171	-48.4316	-50.0714	-51.3167	-43.6333
MSMEG_6172	-38.94	-39.975	-35.0	-44.75
MSMEG_6173	-37.3882	-31.15	-41.3167	-40.16
MSMEG_6174	-41.82	-37.0667	-44.18	-46.0
MSMEG_6175	-40.4526	-44.0857	-40.1857	-35.74
MSMEG_6176	-37.4667	-37.6	-37.725	-36.9
MSMEG_6177	-38.4682	-42.725	-37.8625	-33.6
MSMEG_6178	-38.4769	-40.1667	-36.7556	-38.5125
MSMEG_6179	-40.775	-44.3947	-38.4684	-39.3889
MSMEG_6180	-37.5923	-43.22	-38.42	-26.8333
MSMEG_6181	-30.66	-26.75	-38.8333	-27.7
MSMEG_6182	-32.46	-36.95	-31.9667	-26.9667
MSMEG_6183	-44.1696	-46.4	-45.075	-40.5857
MSMEG_6184	-41.0684	-41.1	-44.0	-38.1
MSMEG_6185	-41.2333	-42.4333	-45.02	-34.7
MSMEG_6186	-43.625	-45.08	-45.35	-38.9
MSMEG_6187	-34.16	-31.7667	-36.1	-35.325
MSMEG_6188	-41.44	-51.9	-38.2	-27.0
MSMEG_6189	-38.5	-38.82	-39.7	-36.9
MSMEG_6190	-42.7467	-41.8667	-45.0	-41.25
MSMEG_6191	-42.0222	-43.625	-44.4333	-35.2
MSMEG_6192	-30.8333	-36.5	-19.5	-19.5
MSMEG_6193	-34.23	-36.9714	-32.5857	-32.95
MSMEG_6194	-37.725	-37.1833	-38.34	-37.76
MSMEG_6195	-37.5545	-41.1125	-36.275	-34.5167
MSMEG_6196	-34.3476	-38.65	-33.0714	-30.1
MSMEG_6197	-40.1	-42.68	-39.8556	-37.15
MSMEG_6198	-41.0188	-39.7364	-42.7091	-40.57
MSMEG_6199	-36.8714	-40.1667	-43.1	-25.7
MSMEG_6200	-37.6	-44.7	-30.5	-30.5
MSMEG_6201	-39.066	-36.2625	-41.8312	-39.1067
MSMEG_6202	-40.6579	-38.9571	-40.5286	-43.22
MSMEG_6203	-39.7667	-39.125	-37.4286	-43.35
MSMEG_6205	-35.0333	-40.55	-24.0	-24.0
MSMEG_6206	-41.975	-45.4	-42.7125	-36.7286
MSMEG_6207	-37.8111	-36.125	-40.5333	-37.1
MSMEG_6208	-37.9067	-39.8667	-37.58	-35.375
MSMEG_6209	-25.85	-25.95	-26.9	-24.6
MSMEG_6210	-41.8692	-44.82	-36.74	-45.5
MSMEG_6211	-27.1667	-33.9	-23.8	-11.5
MSMEG_6212	-36.7727	-38.3	-35.775	-36.0667
MSMEG_6213	-34.8118	-31.4	-39.5	-33.28
MSMEG_6214	-33.7778	-34.425	-33.5333	-32.85
MSMEG_6215	-39.7857	-43.8	-34.88	-40.9
MSMEG_6216	-42.3905	-39.425	-47.4429	-40.45
MSMEG_6217	-38.0769	-38.52	-40.2	-35.4
MSMEG_6218	-38.6909	-37.8625	-40.5	-37.8286
MSMEG_6219	-38.3053	-37.2857	-35.8167	-41.9833
MSMEG_6220	-44.0385	-45.3667	-43.2556	-43.425
MSMEG_6221	-41.2579	-47.9143	-36.0143	-39.28
MSMEG_6222	-38.7056	-36.6429	-38.85	-41.42
