 	CDS_MFE_50_25nt_CDS	CDS_MFE_50_25nt_5p	CDS_MFE_50_25nt_mid	CDS_MFE_50_25nt_3p
MSMEG_6563	-16.9175	-15.8929	-17.4308	-17.5077
MSMEG_6564	-19.35	-20.8875	-17.975	-19.1333
MSMEG_6565	-15.8769	-14.9222	-16.6667	-16.0625
MSMEG_6566	-13.25	-13.0667	-16.05	-8.2
MSMEG_6567	-17.6521	-21.0471	-17.6438	-13.8133
MSMEG_6568	-15.2136	-16.66	-16.2067	-12.6
MSMEG_6569	-14.7474	-13.5286	-17.4143	-12.72
MSMEG_6570	-16.3055	-13.5789	-17.7889	-17.7
MSMEG_6571	-20.5381	-23.2	-17.8143	-20.1667
MSMEG_6572	-13.004	-14.4889	-13.4125	-10.925
MSMEG_6573	-10.1318	-12.0087	-10.4818	-7.7095
MSMEG_6574	-14.3	-14.4857	-15.8333	-12.55
MSMEG_6575	-15.502	-13.1176	-17.2312	-16.3062
MSMEG_6576	-17.3118	-14.1833	-19.8833	-17.98
MSMEG_6577	-17.6492	-18.1524	-17.7857	-16.9421
MSMEG_6578	-18.125	-25.5	-15.0	-6.5
MSMEG_6579	-18.9467	-20.6333	-17.16	-18.65
MSMEG_6580	-16.0765	-16.1	-16.55	-15.48
MSMEG_6581	-15.5346	-15.8889	-14.2444	-16.5875
MSMEG_6582	-16.7273	-17.3467	-16.1533	-16.6786
MSMEG_6583	-16.1958	-15.5375	-14.2882	-19.06
MSMEG_6584	-17.4957	-17.95	-17.8875	-16.5933
MSMEG_6585	-18.684	-19.1765	-19.8118	-16.9625
MSMEG_6586	-18.0303	-18.8333	-19.6636	-15.27
MSMEG_6587	-15.969	-15.634	-15.8981	-16.3827
MSMEG_6588	-14.6278	-14.8077	-13.9583	-15.1455
MSMEG_6589	-13.5317	-16.4071	-12.9429	-11.0692
MSMEG_6590	-14.5267	-13.5667	-15.02	-15.35
MSMEG_6591	-16.6304	-18.6083	-16.5565	-14.55
MSMEG_6592	-16.0882	-16.3833	-15.4727	-16.3818
MSMEG_6593	-17.06	-17.8818	-16.98	-16.1444
MSMEG_6594	-16.9	-18.8	-16.1333	-15.6636
MSMEG_6595	-15.0684	-17.1923	-12.9615	-15.05
MSMEG_6596	-15.5583	-17.4308	-14.075	-14.9636
MSMEG_6597	-16.8467	-16.5727	-19.17	-14.6
MSMEG_6598	-13.7778	-12.6333	-16.2429	-11.7
MSMEG_6600	-14.3359	-15.4786	-14.2538	-13.0917
MSMEG_6601	-17.335	-16.2286	-16.6714	-19.4
MSMEG_6602	-14.7976	-15.6143	-14.6071	-14.1231
MSMEG_6603	-13.62	-12.2667	-11.66	-18.1
MSMEG_6604	-15.487	-18.425	-13.5125	-14.3857
MSMEG_6605	-15.1783	-13.1875	-15.825	-16.7143
MSMEG_6606	-17.0	-15.4889	-17.6556	-17.9625
MSMEG_6607	-17.5941	-16.7167	-16.4455	-19.7
MSMEG_6608	-18.0868	-20.2154	-16.1538	-17.875
MSMEG_6609	-16.7667	-16.9857	-17.1833	-15.96
MSMEG_6610	-14.6088	-15.4833	-13.2545	-15.0091
MSMEG_6611	-16.4429	-16.0429	-19.7	-12.5667
MSMEG_6612	-15.94	-16.0571	-14.3462	-17.4077
MSMEG_6613	-15.5314	-16.1083	-16.2083	-14.1636
MSMEG_6614	-17.5717	-18.6375	-16.3062	-17.8
MSMEG_6615	-14.6192	-16.4778	-12.9444	-14.4125
MSMEG_6616	-16.1106	-16.275	-17.25	-14.72
MSMEG_6617	-18.35	-20.26	-18.08	-16.3
MSMEG_6618	-16.1938	-16.2605	-15.6842	-16.6486
MSMEG_6620	-14.04	-14.6333	-14.8	-12.2
MSMEG_6621	-15.5088	-14.175	-15.4545	-17.0182
MSMEG_6622	-15.5362	-14.4438	-15.8312	-16.3867
MSMEG_6623	-18.2355	-18.1	-18.21	-18.41
MSMEG_6624	-13.15	-13.5	-13.0	-12.9
MSMEG_6625	-15.1625	-13.85	-16.3667	-15.325
MSMEG_6626	-16.4167	-17.0909	-16.64	-15.3444
MSMEG_6627	-17.1231	-17.7778	-13.3111	-20.675
MSMEG_6628	-14.3167	-14.3889	-17.55	-10.5286
MSMEG_6629	-18.4571	-17.5583	-20.1417	-17.6
MSMEG_6630	-13.6357	-12.06	-16.16	-12.45
MSMEG_6631	-17.7375	-18.7667	-18.4	-15.6571
MSMEG_6632	-16.2328	-18.7545	-14.8545	-14.975
MSMEG_6633	-13.7167	-14.78	-15.925	-9.0
MSMEG_6634	-17.4206	-16.6167	-23.2818	-12.4364
MSMEG_6635	-18.2667	-16.8667	-18.75	-19.5143
MSMEG_6636	-12.1625	-11.1111	-13.3625	-12.1429
MSMEG_6637	-15.08	-13.325	-19.6	-12.9
MSMEG_6638	-15.0478	-13.9645	-16.4065	-14.7633
MSMEG_6639	-14.9296	-15.6111	-16.14	-12.65
MSMEG_6640	-12.225	-14.65	-9.8	-8.4
MSMEG_6641	-14.9389	-14.1579	-15.5056	-15.2118
MSMEG_6642	-15.8532	-15.8	-15.5375	-16.2467
MSMEG_6643	-14.2	-14.6263	-14.4789	-13.4556
MSMEG_6644	-15.1611	-13.8692	-16.7833	-14.9182
MSMEG_6645	-15.6083	-16.9048	-15.17	-14.6368
MSMEG_6646	-14.925	-17.1846	-14.9083	-12.2727
MSMEG_6647	-13.1156	-14.625	-13.26	-11.2357
MSMEG_6648	-15.9415	-15.9	-15.3512	-16.59
MSMEG_6649	-12.96	-13.2	-10.7417	-15.1182
MSMEG_6650	-11.3	-10.6667	-18.5	-5.05
MSMEG_6651	-13.05	-11.5	-16.3	-12.9
MSMEG_6652	-10.5438	-14.7333	-7.0	-9.06
MSMEG_6654	-13.3036	-13.0316	-14.1053	-12.7444
MSMEG_6655	-15.3	-15.2091	-15.02	-15.68
MSMEG_6656	-14.2733	-14.8143	-14.92	-12.9947
MSMEG_6657	-14.02	-14.2438	-13.82	-13.9786
MSMEG_6658	-15.8879	-17.5917	-15.5364	-14.23
MSMEG_6659	-15.49	-16.375	-14.0333	-15.7667
MSMEG_6660	-16.5895	-17.425	-14.5895	-17.7722
MSMEG_6661	-14.5727	-15.2917	-15.1818	-13.04
MSMEG_6662	-18.0152	-18.7667	-16.4455	-18.84
MSMEG_6663	-17.031	-19.86	-14.59	-16.6
MSMEG_6664	-17.4091	-15.4417	-20.1182	-16.79
MSMEG_6665	-15.8909	-15.975	-17.825	-13.2
MSMEG_6666	-14.3167	-13.8857	-14.6	-14.58
MSMEG_6667	-14.2476	-11.4375	-16.6	-15.25
MSMEG_6668	-13.7356	-15.1062	-12.8933	-13.0714
MSMEG_6669	-16.1263	-16.4308	-18.4154	-13.3167
MSMEG_6670	-16.55	-17.5727	-17.1545	-14.76
MSMEG_6671	-14.9561	-13.6214	-15.4	-15.9154
MSMEG_6672	-17.3425	-15.9357	-15.8857	-20.6833
MSMEG_6673	-16.981	-16.32	-19.2	-15.25
MSMEG_6674	-16.2886	-17.825	-16.3083	-14.5909
MSMEG_6675	-12.2429	-15.9	-13.6	-5.4
MSMEG_6676	-15.7833	-15.3556	-17.0125	-14.9286
MSMEG_6677	-18.1588	-18.5667	-18.0818	-17.7909
MSMEG_6678	-14.9	-15.4857	-16.9667	-12.15
MSMEG_6679	-15.7667	-16.3692	-14.775	-16.1364
MSMEG_6680	-15.8389	-15.1286	-15.4833	-17.26
MSMEG_6681	-16.2667	-16.025	-20.6333	-10.2
MSMEG_6682	-13.7	-15.6556	-14.1125	-10.7143
MSMEG_6683	-14.1526	-11.1143	-16.6	-15.25
MSMEG_6684	-17.193	-16.72	-16.52	-18.5154
MSMEG_6685	-16.8037	-16.3444	-18.4316	-15.4706
MSMEG_6686	-15.3298	-14.325	-16.525	-15.1267
MSMEG_6687	-17.0017	-17.445	-17.2474	-16.2895
MSMEG_6688	-17.8233	-19.1857	-17.465	-16.6947
MSMEG_6689	-16.1614	-14.4733	-17.96	-16.0429
MSMEG_6690	-17.1469	-14.5091	-16.5455	-20.71
MSMEG_6691	-18.0069	-20.46	-16.3	-17.1778
MSMEG_6692	-16.8143	-16.76	-18.4	-14.9
MSMEG_6693	-14.5309	-16.3105	-14.3	-12.8833
MSMEG_6694	-12.7	-11.7	-15.7	-11.2
MSMEG_6695	-14.8375	-13.3688	-15.9706	-15.12
MSMEG_6696	-12.0188	-12.7667	-16.26	-6.88
MSMEG_6697	-15.0231	-17.3944	-15.6222	-11.6812
MSMEG_6698	-16.096	-16.6889	-15.725	-15.8
MSMEG_6699	-15.9794	-16.8667	-17.65	-12.91
MSMEG_6700	-17.5241	-18.53	-18.21	-15.6444
MSMEG_6701	-15.3237	-16.165	-15.285	-14.4789
MSMEG_6702	-15.5218	-15.2053	-15.2333	-16.1444
MSMEG_6703	-16.6303	-16.4667	-17.2727	-16.12
MSMEG_6704	-18.325	-17.8455	-21.0455	-15.86
MSMEG_6705	-14.8483	-16.37	-13.6	-14.5444
MSMEG_6706	-11.975	-11.15	-16.9	-8.7
MSMEG_6707	-17.8	-17.62	-17.2	-18.9
MSMEG_6708	-15.1833	-15.2462	-14.1417	-16.2455
MSMEG_6709	-15.2167	-15.76	-14.3	-15.7333
MSMEG_6710	-16.2303	-18.7917	-14.0727	-15.53
MSMEG_6711	-15.8019	-16.0053	-15.0611	-16.3588
MSMEG_6712	-16.4605	-18.78	-17.2571	-13.1786
MSMEG_6713	-14.8686	-12.825	-16.825	-14.9636
MSMEG_6714	-15.1292	-15.0111	-13.825	-16.7714
MSMEG_6715	-15.0455	-15.1167	-15.5	-14.46
MSMEG_6716	-15.0156	-15.6818	-15.2091	-14.07
MSMEG_6717	-13.8952	-14.64	-14.2571	-12.6462
MSMEG_6718	-15.0	-14.3789	-15.7722	-14.8765
MSMEG_6719	-15.5618	-14.7167	-15.9727	-16.0727
MSMEG_6720	-16.3588	-15.25	-15.6273	-18.3
MSMEG_6721	-13.5	-19.1	-7.9	-5.8
MSMEG_6722	-15.6057	-15.7667	-16.5167	-14.4364
MSMEG_6723	-18.415	-19.8429	-20.1	-14.7833
MSMEG_6724	-17.9677	-18.7727	-18.22	-16.83
MSMEG_6725	-17.4695	-17.655	-18.55	-16.1368
MSMEG_6726	-18.336	-19.0333	-17.9375	-17.95
MSMEG_6727	-17.266	-17.3278	-17.6667	-16.7765
MSMEG_6728	-14.5158	-16.8429	-13.55	-12.7667
MSMEG_6729	-16.4971	-19.5667	-16.15	-13.23
MSMEG_6730	-15.7222	-14.7769	-15.0417	-17.5818
MSMEG_6731	-13.2739	-10.75	-15.4375	-13.6857
MSMEG_6732	-15.7217	-15.25	-17.7125	-13.9857
MSMEG_6733	-17.6	-19.7182	-15.7727	-17.2444
MSMEG_6734	-14.3462	-13.9333	-15.7706	-13.3588
MSMEG_6735	-14.8579	-17.175	-14.0158	-13.1722
MSMEG_6736	-18.2075	-16.2143	-20.3231	-18.2385
MSMEG_6737	-15.3543	-15.8417	-15.5167	-14.6455
MSMEG_6738	-15.2778	-15.67	-16.8889	-12.975
MSMEG_6739	-13.4882	-13.1167	-13.0	-14.52
MSMEG_6740	-14.5625	-14.0357	-14.4077	-15.2846
MSMEG_6741	-15.2	-15.62	-18.1	-11.4125
MSMEG_6742	-15.5727	-17.875	-16.4429	-12.0714
MSMEG_6743	-15.7333	-14.6857	-17.6	-14.96
MSMEG_6744	-16.8382	-21.4333	-14.9636	-13.7
MSMEG_6745	-15.9448	-17.39	-15.89	-14.4
MSMEG_6746	-15.4357	-14.26	-15.2286	-17.0154
MSMEG_6747	-18.05	-17.4846	-20.2417	-16.3273
MSMEG_6748	-16.2636	-17.7174	-14.4545	-16.5667
MSMEG_6749	-10.95	-10.2333	-11.1667	-11.7
MSMEG_6750	-18.3406	-16.7091	-22.2909	-15.79
MSMEG_6751	-17.05	-15.1667	-17.9	-18.6
MSMEG_6752	-15.8615	-17.9357	-14.4462	-14.975
MSMEG_6753	-17.3857	-16.22	-18.37	-17.6125
MSMEG_6754	-16.4049	-15.1429	-16.9	-17.2308
MSMEG_6755	-14.1167	-16.2154	-13.9333	-11.8364
MSMEG_6756	-16.17	-15.6381	-15.795	-17.1526
MSMEG_6757	-18.3067	-17.0909	-19.05	-18.9667
MSMEG_6758	-14.4438	-17.0182	-11.9273	-14.38
MSMEG_6759	-16.31	-16.2524	-16.48	-16.1947
MSMEG_6760	-13.3789	-13.1714	-12.3167	-14.6833
MSMEG_6761	-16.9926	-17.1217	-17.287	-16.55
MSMEG_6762	-16.5692	-19.42	-17.38	-10.4667
MSMEG_6763	-15.4594	-16.3455	-15.3545	-14.6
MSMEG_6764	-15.6826	-15.6375	-15.8875	-15.5
MSMEG_6765	-15.7909	-14.8583	-16.8091	-15.79
MSMEG_6766	-16.8182	-17.3917	-16.3545	-16.64
MSMEG_6767	-15.4306	-15.1419	-14.9658	-16.1986
MSMEG_6768	-14.26	-14.9167	-14.2957	-13.5391
MSMEG_6769	-15.5157	-16.7833	-14.2941	-15.3875
MSMEG_6770	-14.94	-15.3333	-15.66	-13.45
MSMEG_6771	-14.8143	-14.5375	-15.5	-14.3833
MSMEG_6772	-12.8537	-11.4714	-14.4214	-12.6538
MSMEG_6773	-15.783	-16.3875	-16.2562	-14.6333
MSMEG_6774	-16.7323	-14.7818	-18.75	-16.86
MSMEG_6775	-15.4426	-16.4474	-14.5556	-15.2588
MSMEG_6776	-15.54	-17.7417	-15.425	-13.2636
MSMEG_6777	-16.7065	-17.7636	-18.68	-13.57
MSMEG_6778	-15.4529	-19.75	-14.5	-11.44
MSMEG_6779	-17.228	-15.1333	-17.6778	-19.3429
MSMEG_6780	-15.6824	-14.95	-16.6833	-15.36
MSMEG_6781	-14.8241	-14.975	-14.7	-14.7944
MSMEG_6782	-15.05	-18.45	-16.5	-5.35
MSMEG_6783	-17.4256	-17.7143	-18.2462	-16.2
MSMEG_6784	-15.331	-15.6	-15.25	-15.1077
MSMEG_6785	-16.0484	-18.0909	-15.3	-14.4667
MSMEG_6786	-15.1783	-14.3	-16.5375	-14.6286
MSMEG_6787	-16.8111	-17.4286	-17.05	-15.66
MSMEG_6788	-17.5353	-18.3	-14.5913	-19.8136
MSMEG_6789	-15.8645	-16.0727	-15.58	-15.92
MSMEG_6790	-14.0889	-16.1231	-13.4833	-12.3455
MSMEG_6791	-14.3605	-15.1462	-14.5154	-13.3417
MSMEG_6792	-15.5268	-15.4632	-14.3158	-16.8722
MSMEG_6793	-14.8927	-13.8789	-15.7722	-15.0833
MSMEG_6794	-15.9559	-18.6417	-14.7417	-14.19
MSMEG_6795	-15.2818	-16.55	-16.1818	-12.77
MSMEG_6796	-14.9067	-14.9333	-17.0	-12.25
MSMEG_6797	-14.2625	-13.8	-12.98	-16.1
MSMEG_6798	-16.2436	-17.1786	-15.4154	-16.05
MSMEG_6799	-16.1409	-15.48	-18.8667	-13.9286
MSMEG_6800	-17.1269	-17.9889	-17.3444	-15.9125
MSMEG_6801	-17.0973	-19.1231	-15.925	-16.075
MSMEG_6802	-16.1323	-15.8909	-17.6909	-14.5222
MSMEG_6803	-15.935	-16.0714	-16.2429	-15.4167
MSMEG_6804	-15.1949	-15.4071	-15.7615	-14.3333
MSMEG_6805	-16.7033	-16.8238	-15.57	-17.7632
MSMEG_6806	-15.757	-14.6147	-17.7029	-14.9031
MSMEG_6807	-15.4792	-14.2111	-19.225	-12.8286
MSMEG_6808	-14.7652	-14.5062	-15.64	-14.1667
MSMEG_6809	-15.8719	-18.1	-13.5	-16.03
MSMEG_6811	-16.0188	-15.0471	-17.0125	-16.06
MSMEG_6813	-14.3658	-14.9538	-13.4	-14.775
MSMEG_6814	-15.6824	-17.55	-14.65	-14.68
MSMEG_6815	-16.8774	-17.7455	-16.83	-15.97
MSMEG_6816	-14.5116	-14.5345	-13.9	-15.1214
MSMEG_6817	-16.3114	-14.9667	-17.2667	-16.7364
MSMEG_6818	-16.1771	-14.8062	-19.1235	-14.3
MSMEG_6820	-17.3032	-17.4273	-15.79	-18.68
MSMEG_6821	-16.3047	-15.8733	-17.1067	-15.8769
MSMEG_6822	-15.4889	-17.4308	-14.1333	-14.6727
MSMEG_6823	-12.8931	-13.38	-13.2	-12.0111
MSMEG_6824	-13.7857	-14.76	-13.5444	-12.9444
MSMEG_6825	-16.4688	-18.1182	-15.4364	-15.79
MSMEG_6826	-15.6463	-15.2696	-16.5	-15.1864
MSMEG_6827	-14.26	-17.25	-14.2	-8.4
MSMEG_6828	-15.5991	-15.5757	-16.5833	-14.6389
MSMEG_6829	-15.4889	-15.25	-15.3857	-15.92
MSMEG_6830	-13.0862	-10.94	-15.29	-13.0222
MSMEG_6831	-14.1147	-15.625	-13.7364	-12.8455
MSMEG_6832	-15.9875	-15.1556	-16.675	-16.2714
MSMEG_6833	-15.0628	-14.5667	-16.6143	-14.0429
MSMEG_6834	-15.5366	-16.6143	-15.7643	-14.1308
MSMEG_6835	-14.66	-13.3947	-16.0053	-14.5706
MSMEG_6836	-15.1188	-17.2167	-14.0	-13.72
MSMEG_6837	-13.5297	-12.8385	-15.5833	-12.225
MSMEG_6838	-12.12	-12.3571	-15.3143	-8.1167
MSMEG_6839	-14.3641	-14.5714	-16.0385	-12.3083
MSMEG_6840	-16.0771	-17.7083	-14.7333	-15.7636
MSMEG_6841	-11.48	-20.05	-7.3	-2.7
MSMEG_6842	-15.6538	-14.55	-15.6056	-16.95
MSMEG_6843	-16.1938	-16.2091	-15.3545	-17.1
MSMEG_6844	-15.131	-17.0429	-14.16	-14.1923
MSMEG_6845	-14.4667	-15.5444	-14.7706	-12.9312
MSMEG_6846	-14.345	-13.4143	-15.2857	-14.3333
MSMEG_6847	-16.3457	-17.0062	-16.36	-15.6267
MSMEG_6848	-16.5163	-16.0588	-17.3588	-16.08
MSMEG_6849	-14.5811	-13.8077	-13.575	-16.425
MSMEG_6850	-16.4321	-16.5	-17.34	-15.2125
MSMEG_6851	-15.1667	-17.35	-15.1286	-12.3
MSMEG_6852	-14.5972	-13.5923	-14.9083	-15.4455
MSMEG_6853	-16.1952	-15.8625	-14.5857	-18.5167
MSMEG_6854	-14.666	-15.3529	-13.0765	-15.625
MSMEG_6855	-16.2657	-17.6917	-16.3917	-14.5727
MSMEG_6856	-16.6053	-16.935	-17.1684	-15.6444
MSMEG_6857	-17.47	-17.6364	-16.71	-18.1111
MSMEG_6858	-15.5614	-15.84	-17.9267	-12.7286
MSMEG_6859	-14.6633	-17.53	-13.8364	-12.4889
MSMEG_6860	-15.0353	-14.1	-15.8167	-15.22
MSMEG_6861	-13.5545	-11.8625	-15.1429	-13.9
MSMEG_6862	-14.013	-13.7125	-15.025	-13.2
MSMEG_6863	-14.0533	-14.0182	-16.01	-11.9222
MSMEG_6864	-17.8222	-15.83	-17.4111	-20.775
MSMEG_6865	-14.3254	-13.67	-14.425	-14.9105
MSMEG_6866	-15.3385	-14.1429	-16.0231	-15.9917
MSMEG_6867	-16.6781	-16.1727	-17.5	-16.33
MSMEG_6869	-18.9316	-18.6462	-18.7385	-19.45
MSMEG_6870	-15.6594	-16.9727	-14.5091	-15.48
MSMEG_6871	-14.7467	-13.96	-15.7188	-14.4786
MSMEG_6872	-15.639	-14.9643	-16.6857	-15.2385
MSMEG_6874	-16.0667	-14.975	-18.0095	-15.0684
MSMEG_6875	-15.08	-15.6438	-15.18	-14.3286
MSMEG_6876	-14.7143	-13.6	-15.08	-15.65
MSMEG_6877	-14.4419	-14.9818	-14.93	-13.36
MSMEG_6878	-15.6211	-18.3077	-15.7231	-12.6
MSMEG_6879	-15.0583	-15.1077	-15.275	-14.7636
MSMEG_6880	-14.7216	-14.4889	-15.4294	-14.2312
MSMEG_6881	-12.652	-16.5778	-11.3625	-9.525
MSMEG_6882	-15.85	-17.1615	-17.2923	-12.8667
MSMEG_6884	-14.4714	-16.05	-12.6571	-14.4833
MSMEG_6885	-14.4094	-16.6636	-12.8455	-13.65
MSMEG_6886	-12.8143	-12.36	-13.36	-12.7
MSMEG_6887	-14.2612	-14.0941	-13.8176	-14.9533
MSMEG_6888	-13.3781	-13.3091	-11.3182	-15.72
MSMEG_6889	-14.3167	-12.92	-17.675	-12.1667
MSMEG_6890	-11.2273	-11.825	-11.4	-10.2
MSMEG_6892	-16.1754	-18.878	-14.9488	-14.6625
MSMEG_6893	-11.21	-7.95	-15.0	-10.15
MSMEG_6894	-14.2944	-16.7571	-13.85	-11.38
MSMEG_6895	-14.7	-14.1	-17.4	-12.8
MSMEG_6896	-16.7	-14.2429	-17.5	-19.02
MSMEG_6897	-16.15	-18.4	-13.45	-17.05
MSMEG_6898	-14.3652	-15.7	-15.3125	-11.7571
MSMEG_6899	-15.7773	-14.987	-17.7455	-14.581
MSMEG_6900	-17.217	-17.0094	-15.6645	-18.9839
MSMEG_6901	-16.0882	-15.2	-17.4667	-15.5
MSMEG_6902	-14.4794	-15.0917	-12.8917	-15.65
MSMEG_6903	-14.75	-16.4375	-16.1	-11.4714
MSMEG_6904	-14.925	-13.7071	-14.9929	-16.2667
MSMEG_6906	-14.9139	-14.7538	-15.7	-14.2455
MSMEG_6907	-14.6419	-13.0455	-13.2091	-18.3444
MSMEG_6908	-14.4	-15.4222	-13.6444	-14.1
MSMEG_6909	-15.4029	-17.7833	-13.5833	-14.7909
MSMEG_6911	-15.0414	-13.85	-16.78	-14.4333
MSMEG_6913	-14.445	-16.9	-14.8571	-11.1
MSMEG_6914	-17.0566	-16.7	-16.6556	-17.8588
MSMEG_6916	-17.8269	-18.2556	-18.2222	-16.9
MSMEG_6917	-15.5754	-15.2154	-16.0053	-15.5135
MSMEG_6919	-16.3973	-19.2154	-12.5231	-17.6455
MSMEG_6920	-19.3214	-17.58	-21.5	-18.775
MSMEG_6921	-15.0042	-13.0667	-18.3625	-13.6571
MSMEG_6922	-19.2549	-18.4722	-19.5294	-19.8438
MSMEG_6923	-18.3733	-18.7727	-18.94	-17.2556
MSMEG_6925	-16.6263	-18.2714	-14.3857	-17.46
MSMEG_6926	-16.4	-17.02	-16.6737	-15.4222
MSMEG_6927	-16.0229	-15.225	-17.3083	-15.4909
MSMEG_6928	-17.1562	-15.7656	-18.203	-17.4774
MSMEG_6929	-17.0425	-17.6265	-17.2122	-16.2729
MSMEG_6930	-19.9333	-21.7083	-19.4636	-18.32
MSMEG_6931	-13.956	-15.5556	-13.9125	-12.2
MSMEG_6932	-19.0724	-18.22	-19.05	-20.0444
MSMEG_6933	-15.5297	-15.1	-13.9417	-17.5833
MSMEG_6934	-13.6923	-14.86	-13.1	-12.825
MSMEG_6935	-16.6851	-16.575	-18.2812	-15.1
MSMEG_6936	-17.5133	-17.18	-17.9364	-17.3667
MSMEG_6938	-16.6548	-18.3667	-15.6643	-15.7462
MSMEG_6939	-14.2	-14.8	-13.3692	-14.45
MSMEG_6940	-15.6679	-17.53	-14.9	-14.3667
MSMEG_6941	-17.0227	-17.5125	-18.9571	-14.5286
MSMEG_6942	-14.2364	-12.6667	-15.3	-14.7786
MSMEG_6944	-12.5462	-11.78	-14.26	-10.9667
MSMEG_6945	-16.5071	-15.78	-17.72	-15.9
MSMEG_6946	-17.62	-16.7	-20.35	-14.0
MSMEG_6947	-15.27	-16.0571	-13.43	-16.3368
VBIMycSme59918_0010	-17.0024	-16.5467	-17.3286	-17.1769
VBIMycSme59918_0018	-11.9	-10.9	-12.0	-13.25
VBIMycSme59918_0034	-13.0222	-15.9	-13.1333	-7.1
VBIMycSme59918_0035	-15.4333	-15.2333	-16.4	-14.1
VBIMycSme59918_0041	-14.4143	-15.3	-14.1333	-12.6
VBIMycSme59918_0067	-8.6	-9.75	-7.45	-8.6
VBIMycSme59918_0071	-15.4234	-17.5312	-14.775	-13.8667
VBIMycSme59918_0076	-14.125	-13.7	-14.55	-9.2
VBIMycSme59918_0195	-17.9722	-15.4429	-17.15	-22.5
VBIMycSme59918_0296	-13.8	-11.65	-18.0	-9.7
VBIMycSme59918_0307	-17.0778	-18.1833	-19.1143	-12.9
VBIMycSme59918_0325	-13.98	-12.05	-18.5	-8.8
VBIMycSme59918_0417	-16.14	-18.1	-16.7	-11.1
VBIMycSme59918_0486	-12.55	-17.0667	-9.15	-5.8
VBIMycSme59918_0490	-19.2033	-20.1273	-19.02	-18.2778
VBIMycSme59918_0491	-17.4562	-17.5909	-20.9	-13.52
VBIMycSme59918_0517	-16.2667	-17.9556	-15.0	-15.5429
VBIMycSme59918_0518	-15.6722	-16.2286	-15.7667	-14.78
VBIMycSme59918_0627	-15.44	-16.1789	-14.9684	-15.1412
VBIMycSme59918_0649	-18.4719	-19.9364	-17.4091	-18.03
VBIMycSme59918_0650	-16.0286	-18.7667	-15.2	-12.75
VBIMycSme59918_0690	-15.0558	-15.4067	-16.4429	-13.2929
VBIMycSme59918_0712	-11.9833	-13.7333	-9.45	-11.8
VBIMycSme59918_0718	-18.9375	-22.8	-18.5667	-13.7
VBIMycSme59918_0719	-15.4222	-14.3286	-15.7833	-16.52
VBIMycSme59918_0769	-15.8562	-14.5364	-15.7	-17.48
VBIMycSme59918_0792	-14.2409	-15.7733	-13.52	-13.3714
VBIMycSme59918_0793	-13.5898	-14.3706	-13.9529	-12.2933
VBIMycSme59918_0806	-13.9231	-15.04	-11.8	-14.65
VBIMycSme59918_0830	-16.0545	-23.0	-16.0	-6.8667
VBIMycSme59918_0949	-14.2086	-13.55	-12.6583	-16.6182
VBIMycSme59918_0991	-13.536	-16.2333	-14.025	-10.0125
VBIMycSme59918_1005	-14.5091	-17.95	-12.5	-12.6
VBIMycSme59918_1007	-15.6929	-16.06	-15.0	-16.1
VBIMycSme59918_1023	-15.4294	-14.2167	-14.9353	-17.3188
VBIMycSme59918_1027	-15.0288	-16.6957	-13.3636	-14.9476
VBIMycSme59918_1043	-11.2455	-11.325	-11.875	-10.3
VBIMycSme59918_1074	-14.4086	-15.1417	-15.0667	-12.8909
VBIMycSme59918_1075	-13.8375	-15.4636	-13.6	-12.31
VBIMycSme59918_1087	-19.425	-17.2333	-20.3333	-21.35
VBIMycSme59918_1093	-14.6333	-11.2143	-17.1833	-16.36
VBIMycSme59918_1094	-14.6077	-14.0778	-15.8333	-13.825
VBIMycSme59918_1119	-11.12	-12.1	-9.85	-11.7
VBIMycSme59918_1120	-13.35	-10.5	-16.2	-13.6
VBIMycSme59918_1121	-10.7429	-9.3667	-12.5333	-9.5
VBIMycSme59918_1131	-14.7182	-16.5	-15.375	-11.4667
VBIMycSme59918_1157	-20.7	-21.475	-22.275	-16.0
VBIMycSme59918_1158	-17.0875	-16.8	-19.2	-14.35
VBIMycSme59918_1159	-18.73	-23.125	-19.65	-8.1
VBIMycSme59918_1194	-9.6857	-9.1	-9.95	-10.3
VBIMycSme59918_1202	-14.48	-15.9	-14.6286	-12.65
VBIMycSme59918_1228	-15.7929	-16.01	-16.1778	-15.1667
VBIMycSme59918_1229	-19.5429	-20.3	-20.55	-17.4
VBIMycSme59918_1240	-11.175	-13.95	-9.9	-6.9
VBIMycSme59918_1257	-16.1925	-17.1056	-17.8944	-13.4235
VBIMycSme59918_1338	-14.1792	-14.5333	-14.35	-13.5286
VBIMycSme59918_1383	-15.7819	-17.04	-13.9667	-16.3087
VBIMycSme59918_1387	-13.7609	-16.3375	-15.1875	-9.1857
VBIMycSme59918_1391	-15.7972	-14.8846	-17.0	-15.5636
VBIMycSme59918_1392	-15.0522	-15.9	-17.85	-10.8857
VBIMycSme59918_1393	-15.7222	-17.82	-15.0556	-13.85
VBIMycSme59918_1394	-15.2	-17.55	-12.85	-11.2
VBIMycSme59918_1395	-15.4652	-17.0125	-11.8375	-17.8429
VBIMycSme59918_1435	-14.175	-16.9	-11.45	-9.0
VBIMycSme59918_1436	-12.6083	-12.72	-9.225	-16.9333
VBIMycSme59918_1534	-16.9625	-18.65	-15.14	-16.76
