 	CDS_MFE_20_10nt_CDS	CDS_MFE_20_10nt_5p	CDS_MFE_20_10nt_mid	CDS_MFE_20_10nt_3p
MSMEG_6008	-2.9114	-2.7154	-3.1579	-2.8649
MSMEG_6009	-3.0557	-3.2	-3.0667	-2.8842
MSMEG_6010	-2.3725	-2.0722	-2.7529	-2.3062
MSMEG_6011	-3.4103	-2.5593	-3.8846	-3.836
MSMEG_6012	-2.994	-3.235	-3.1333	-2.5974
MSMEG_6014	-3.1404	-2.6132	-3.8256	-2.9595
MSMEG_6015	-3.5537	-3.5	-3.6656	-3.4935
MSMEG_6016	-3.6043	-4.1625	-2.6065	-4.04
MSMEG_6017	-3.1198	-3.2923	-3.4667	-2.5868
MSMEG_6018	-3.4023	-3.0727	-2.9477	-4.2047
MSMEG_6019	-3.2117	-2.6346	-3.4385	-3.576
MSMEG_6020	-2.9832	-2.8944	-3.0333	-3.0229
MSMEG_6021	-3.0656	-3.0951	-2.4951	-3.62
MSMEG_6022	-3.6373	-3.45	-3.7615	-3.7051
MSMEG_6023	-2.4479	-3.2075	-2.4625	-1.6538
MSMEG_6024	-3.0513	-3.0431	-3.2219	-2.8891
MSMEG_6025	-3.2313	-3.6273	-3.0409	-3.0209
MSMEG_6026	-2.6716	-2.936	-2.668	-2.4
MSMEG_6027	-3.0462	-3.2978	-3.3591	-2.4628
MSMEG_6028	-3.8484	-4.2677	-3.9467	-3.3167
MSMEG_6029	-3.2459	-3.4517	-2.9286	-3.35
MSMEG_6030	-3.2297	-2.5674	-3.8279	-3.2952
MSMEG_6031	-2.9133	-2.95	-2.5607	-3.2407
MSMEG_6032	-3.0067	-3.4476	-3.445	-2.0579
MSMEG_6033	-3.324	-3.125	-2.7294	-4.1216
MSMEG_6034	-3.1	-5.08	-3.1	-0.625
MSMEG_6035	-2.9679	-3.0263	-2.7842	-3.1
MSMEG_6036	-3.0854	-3.47	-2.9033	-2.8759
MSMEG_6037	-3.2667	-3.5967	-2.7966	-3.4
MSMEG_6038	-3.0202	-3.3475	-2.975	-2.7308
MSMEG_6039	-3.4283	-3.7306	-3.8029	-2.7429
MSMEG_6040	-3.1123	-3.835	-3.0105	-2.4167
MSMEG_6041	-4.0822	-4.1097	-4.1268	-4.0099
MSMEG_6042	-3.2016	-3.9667	-3.675	-1.925
MSMEG_6043	-3.4	-3.552	-3.188	-3.4625
MSMEG_6044	-3.2445	-3.2703	-2.9108	-3.5611
MSMEG_6045	-3.6057	-4.369	-2.3333	-4.1786
MSMEG_6046	-3.3364	-2.9385	-4.6385	-2.396
MSMEG_6047	-3.1042	-3.1303	-3.0062	-3.1774
MSMEG_6048	-2.8124	-2.3316	-3.2026	-2.9054
MSMEG_6049	-3.0026	-3.2	-3.0359	-2.7658
MSMEG_6050	-3.0167	-3.5633	-3.429	-2.0103
MSMEG_6052	-2.7873	-3.025	-2.2417	-3.1087
MSMEG_6053	-3.5631	-2.3591	-3.8409	-4.5333
MSMEG_6054	-3.6487	-3.7333	-3.4577	-3.756
MSMEG_6055	-3.28	-3.9667	-3.2375	-2.55
MSMEG_6057	-2.7194	-2.2667	-2.8	-3.11
MSMEG_6058	-3.6394	-3.2972	-3.7648	-3.8643
MSMEG_6059	-3.7929	-3.42	-4.6556	-3.3444
MSMEG_6060	-3.8058	-4.6229	-3.4	-3.3697
MSMEG_6061	-2.5986	-2.6875	-2.8083	-2.287
MSMEG_6062	-3.1177	-3.9778	-2.6423	-2.7
MSMEG_6063	-4.0573	-4.4857	-4.1382	-3.5353
MSMEG_6064	-2.6602	-2.4727	-3.1182	-2.3812
MSMEG_6065	-2.616	-1.5444	-2.7444	-3.8286
MSMEG_6066	-3.3167	-1.9818	-4.04	-4.1444
MSMEG_6067	-2.2	-2.9333	-0.8	-2.72
MSMEG_6068	-3.3783	-4.6625	-2.6875	-2.7
MSMEG_6069	-3.5025	-3.125	-4.4575	-2.9103
MSMEG_6070	-2.5083	-2.8222	-2.0625	-2.6143
MSMEG_6071	-3.7883	-3.5156	-3.8194	-4.0387
MSMEG_6072	-3.8961	-4.0395	-3.8628	-3.7833
MSMEG_6073	-4.4138	-4.9656	-3.9355	-4.3226
MSMEG_6074	-3.593	-3.4854	-3.6125	-3.683
MSMEG_6075	-4.0245	-3.5176	-4.0	-4.5875
MSMEG_6076	-3.9394	-3.8783	-3.9818	-3.9619
MSMEG_6077	-2.7479	-1.9765	-2.9125	-3.4467
MSMEG_6078	-3.4196	-2.9789	-3.2526	-4.0611
MSMEG_6079	-3.3214	-3.2574	-3.3872	-3.3196
MSMEG_6080	-3.1144	-3.6711	-2.3378	-3.325
MSMEG_6081	-3.5564	-3.2963	-3.3731	-4.028
MSMEG_6082	-3.2645	-3.8095	-3.5048	-2.44
MSMEG_6083	-3.9091	-4.2667	-3.5207	-3.9276
MSMEG_6085	-4.0714	-4.0231	-4.2192	-3.968
MSMEG_6086	-3.1355	-2.3818	-3.5545	-3.5444
MSMEG_6087	-3.2802	-3.3273	-2.8636	-3.6581
MSMEG_6088	-3.8778	-3.9105	-4.0056	-3.7059
MSMEG_6089	-3.35	-3.337	-3.8148	-2.8808
MSMEG_6090	-3.9952	-4.2571	-3.2375	-4.7
MSMEG_6091	-3.1283	-3.1071	-3.3235	-2.9524
MSMEG_6092	-2.9382	-1.9667	-4.7273	-2.2091
MSMEG_6093	-3.2894	-3.25	-4.375	-2.1733
MSMEG_6094	-2.5645	-2.9216	-2.4882	-2.278
MSMEG_6095	-3.7642	-3.3333	-4.0098	-3.965
MSMEG_6096	-3.1901	-2.6964	-3.9519	-2.9308
MSMEG_6097	-3.2074	-3.3812	-1.7452	-4.4903
MSMEG_6098	-3.7745	-3.5469	-3.6312	-4.17
MSMEG_6099	-3.6477	-3.4077	-3.1942	-4.3549
MSMEG_6100	-4.2809	-4.7	-3.15	-5.04
MSMEG_6101	-3.7094	-3.55	-3.5778	-4.0176
MSMEG_6102	-3.3568	-3.6923	-3.8583	-2.4917
MSMEG_6103	-3.8988	-3.1724	-4.8552	-3.6519
MSMEG_6104	-3.1443	-3.0095	-3.56	-2.87
MSMEG_6105	-3.3961	-2.5	-3.941	-3.7447
MSMEG_6106	-3.5691	-3.5818	-3.6156	-3.5094
MSMEG_6107	-2.5924	-2.72	-2.4675	-2.5895
MSMEG_6108	-2.7238	-2.6147	-3.1735	-2.3727
MSMEG_6109	-3.6671	-3.612	-2.9875	-4.4042
MSMEG_6110	-3.4649	-3.43	-3.2368	-3.7444
MSMEG_6111	-4.3562	-4.9424	-4.1062	-3.9903
MSMEG_6112	-3.0327	-3.2278	-3.1278	-2.7343
MSMEG_6113	-3.8285	-3.6729	-4.0735	-3.7319
MSMEG_6114	-2.7833	-2.6118	-3.0625	-2.68
MSMEG_6115	-3.742	-3.8412	-4.197	-3.1848
MSMEG_6116	-2.9962	-2.9333	-3.6278	-2.3941
MSMEG_6117	-3.6627	-3.9267	-4.0422	-3.0045
MSMEG_6118	-3.3188	-3.8444	-2.5185	-3.6038
MSMEG_6119	-3.9097	-4.0375	-4.456	-3.1826
MSMEG_6120	-3.5576	-3.4706	-3.8758	-3.3219
MSMEG_6121	-3.2262	-3.0943	-3.3206	-3.2676
MSMEG_6122	-3.4612	-3.7939	-3.1121	-3.4781
MSMEG_6123	-3.7598	-3.1355	-3.5935	-4.5767
MSMEG_6124	-3.2218	-3.2423	-2.9226	-3.5118
MSMEG_6125	-3.6891	-3.0806	-3.9806	-4.0167
MSMEG_6126	-3.541	-3.7	-3.403	-3.5152
MSMEG_6127	-3.8029	-2.825	-4.725	-3.8636
MSMEG_6128	-2.5045	-3.3867	-1.9867	-2.1143
MSMEG_6129	-2.4841	-2.04	-2.7933	-2.6286
MSMEG_6130	-2.9089	-2.9585	-3.0208	-2.7412
MSMEG_6131	-3.2267	-2.2341	-3.7	-3.7846
MSMEG_6132	-3.2252	-3.9535	-3.1619	-2.5429
MSMEG_6133	-3.4489	-4.2419	-2.8935	-3.2033
MSMEG_6134	-3.7937	-3.9093	-4.0132	-3.45
MSMEG_6135	-3.7293	-2.3429	-4.8214	-4.0462
MSMEG_6136	-2.8135	-2.4182	-3.1719	-2.8645
MSMEG_6137	-4.0346	-4.0652	-4.1084	-3.9292
MSMEG_6138	-3.082	-3.4689	-2.6467	-3.1326
MSMEG_6139	-2.4831	-3.12	-2.245	-2.0632
MSMEG_6140	-3.8328	-4.186	-3.307	-4.0095
MSMEG_6141	-3.0545	-2.9183	-3.1254	-3.122
MSMEG_6142	-3.6798	-3.4281	-3.4677	-4.1516
MSMEG_6143	-3.3932	-3.6288	-4.0949	-2.4397
MSMEG_6144	-2.4445	-2.8612	-2.3959	-2.0688
MSMEG_6145	-1.8282	-1.9375	-2.1292	-1.4
MSMEG_6146	-3.9443	-4.7553	-3.8851	-3.1761
MSMEG_6147	-1.7284	-1.3595	-2.3889	-1.4472
MSMEG_6148	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_6149	-3.4214	-3.3542	-3.0652	-3.8478
MSMEG_6150	-2.6056	-2.2538	-3.2083	-2.3636
MSMEG_6151	-2.9414	-2.5	-2.5724	-3.7964
MSMEG_6153	-3.9983	-3.9317	-4.575	-3.4769
MSMEG_6154	-3.9089	-4.2158	-3.3696	-4.1357
MSMEG_6155	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_6156	-3.4214	-3.3542	-3.0652	-3.8478
MSMEG_6157	-3.0292	-3.4266	-2.484	-3.1785
MSMEG_6158	-3.4458	-3.06	-3.93	-3.3421
MSMEG_6159	-3.755	-3.8714	-2.8286	-4.7
MSMEG_6160	-3.6378	-3.1321	-3.9295	-3.8545
MSMEG_6161	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_6162	-3.4214	-3.3542	-3.0652	-3.8478
MSMEG_6163	-2.8099	-2.4676	-2.6206	-3.3576
MSMEG_6164	-4.8219	-5.1364	-4.8545	-4.44
MSMEG_6165	-3.6232	-2.3421	-3.8947	-4.6889
MSMEG_6166	-3.7955	-2.5933	-4.36	-4.4786
MSMEG_6167	-4.0768	-4.0421	-4.5895	-3.5722
MSMEG_6168	-3.8921	-3.9	-3.8636	-3.915
MSMEG_6169	-4.2122	-4.6077	-4.0538	-3.9622
MSMEG_6170	-3.5105	-2.8286	-4.85	-2.9667
MSMEG_6171	-4.7747	-4.5562	-5.4	-4.3548
MSMEG_6172	-3.0074	-2.7	-2.5889	-3.7941
MSMEG_6173	-3.0953	-1.9	-3.6	-3.8107
MSMEG_6174	-3.9449	-3.1615	-4.2259	-4.456
MSMEG_6175	-3.151	-3.3091	-3.397	-2.7344
MSMEG_6176	-3.3613	-3.1381	-3.8381	-3.095
MSMEG_6177	-3.5675	-3.5795	-3.2947	-3.8351
MSMEG_6178	-3.282	-3.3044	-3.2705	-3.2705
MSMEG_6179	-3.5223	-3.8362	-3.3305	-3.4011
MSMEG_6180	-3.0132	-3.4609	-3.513	-2.0227
MSMEG_6181	-2.488	-2.6	-2.1235	-2.7562
MSMEG_6182	-2.818	-3.1294	-2.2647	-3.075
MSMEG_6183	-3.9319	-3.6275	-4.3575	-3.8077
MSMEG_6184	-3.8379	-3.3031	-4.5219	-3.6839
MSMEG_6185	-3.6192	-3.9741	-4.6538	-2.16
MSMEG_6186	-3.75	-3.9682	-3.9	-3.345
MSMEG_6187	-2.7584	-2.8115	-2.6577	-2.808
MSMEG_6188	-3.7483	-5.14	-3.52	-2.4556
MSMEG_6189	-3.406	-3.4435	-3.3136	-3.4591
MSMEG_6190	-3.6013	-3.2444	-3.75	-3.8231
MSMEG_6191	-3.6553	-3.9312	-3.6812	-3.3333
MSMEG_6192	-2.9688	-2.6167	-4.5	-1.86
MSMEG_6193	-2.8175	-3.1286	-2.7971	-2.5176
MSMEG_6194	-2.8679	-2.9714	-2.9519	-2.6692
MSMEG_6195	-2.8929	-2.9921	-2.6132	-3.0784
MSMEG_6196	-2.7636	-3.2694	-3.2278	-1.7657
MSMEG_6197	-3.3679	-3.7739	-3.037	-3.2911
MSMEG_6198	-3.5422	-3.463	-3.6519	-3.5113
MSMEG_6199	-3.3829	-2.8333	-3.7667	-3.5636
MSMEG_6200	-3.7786	-5.64	-3.88	-1.325
MSMEG_6201	-3.3487	-2.8747	-3.3734	-3.8038
MSMEG_6202	-3.75	-3.5273	-3.4545	-4.2844
MSMEG_6203	-3.5725	-3.5432	-3.1973	-4.0
MSMEG_6205	-3.0562	-5.1333	-2.9	-0.72
MSMEG_6206	-3.8754	-4.0195	-3.5634	-4.0475
MSMEG_6207	-3.0306	-1.9588	-3.4353	-3.7867
MSMEG_6208	-3.3291	-3.3889	-3.3481	-3.244
MSMEG_6209	-1.9	-1.275	-1.9286	-2.7
MSMEG_6210	-3.4406	-4.1478	-3.2625	-2.8955
MSMEG_6211	-2.48	-1.18	-4.1333	-1.625
MSMEG_6212	-2.819	-2.595	-3.6	-2.2737
MSMEG_6213	-2.9573	-2.3633	-3.6033	-2.9034
MSMEG_6214	-2.4609	-1.5625	-2.6533	-3.2267
MSMEG_6215	-3.3903	-3.048	-2.6292	-4.5565
MSMEG_6216	-3.6093	-3.4139	-4.1472	-3.2571
MSMEG_6217	-3.3738	-2.6591	-3.5364	-3.9524
MSMEG_6218	-3.4241	-3.2658	-3.7865	-3.2243
MSMEG_6219	-3.4155	-3.1273	-3.2469	-3.8812
MSMEG_6220	-3.8371	-4.7023	-3.2267	-3.5907
MSMEG_6221	-3.8737	-5.1242	-2.6588	-3.875
MSMEG_6222	-3.4359	-3.129	-2.8355	-4.3733
MSMEG_6223	-3.0125	-3.6474	-2.6526	-2.7222
MSMEG_6224	-2.855	-2.4023	-2.7659	-3.4093
MSMEG_6225	-3.5205	-3.9196	-3.206	-3.428
MSMEG_6226	-3.4058	-3.2	-3.5765	-3.4529
MSMEG_6227	-3.9338	-3.708	-4.76	-3.3083
MSMEG_6228	-3.7838	-3.9217	-3.8087	-3.6136
MSMEG_6229	-3.8709	-3.8157	-3.7059	-4.1
MSMEG_6230	-3.9522	-3.7359	-3.9895	-4.1368
MSMEG_6231	-3.6635	-2.892	-3.972	-4.1458
MSMEG_6232	-2.491	-2.4393	-2.6327	-2.4018
MSMEG_6233	-3.2925	-2.8111	-3.2926	-3.7923
MSMEG_6234	-3.3486	-3.2469	-2.9041	-3.9062
MSMEG_6235	-2.8313	-3.2652	-3.2	-2.0091
MSMEG_6236	-3.2662	-3.7773	-3.6045	-2.3762
MSMEG_6237	-3.1943	-3.3233	-2.8379	-3.4172
MSMEG_6238	-3.2983	-3.3615	-2.5079	-4.0237
MSMEG_6239	-2.9798	-3.415	-2.3675	-3.1615
MSMEG_6240	-3.7443	-3.702	-4.332	-3.1878
MSMEG_6241	-3.5171	-3.6194	-2.98	-3.9618
MSMEG_6242	-2.9008	-3.2628	-2.8786	-2.5524
MSMEG_6243	-2.3745	-2.375	-2.2125	-2.5467
MSMEG_6244	-3.1286	-3.7263	-2.8474	-2.7944
MSMEG_6245	-3.8883	-3.7	-4.4925	-3.4667
MSMEG_6246	-3.2514	-3.1158	-3.2432	-3.4028
MSMEG_6247	-3.3625	-3.0212	-4.0844	-2.9806
MSMEG_6248	-3.9441	-4.1348	-4.6	-3.0591
MSMEG_6249	-3.8289	-3.3651	-4.1512	-3.9738
MSMEG_6250	-4.1496	-4.3953	-4.3595	-3.6881
MSMEG_6251	-3.9908	-3.8818	-3.8818	-4.219
MSMEG_6252	-3.319	-3.44	-3.0929	-3.4231
MSMEG_6253	-2.837	-2.65	-3.46	-2.4133
MSMEG_6254	-3.483	-3.7188	-3.225	-3.5067
MSMEG_6255	-3.5673	-3.7216	-3.0865	-3.9028
MSMEG_6256	-3.2327	-3.4857	-2.8743	-3.3412
MSMEG_6257	-3.3024	-3.6279	-2.6714	-3.6073
MSMEG_6258	-3.7242	-4.081	-3.581	-3.5
MSMEG_6259	-3.224	-2.8143	-3.9262	-2.9244
MSMEG_6260	-3.1223	-2.825	-2.8419	-3.707
MSMEG_6261	-3.1349	-3.0655	-3.1759	-3.1643
MSMEG_6262	-3.5319	-3.4917	-3.9609	-3.1273
MSMEG_6263	-3.5522	-2.8867	-3.4133	-4.375
MSMEG_6264	-3.4729	-3.8475	-3.55	-2.9974
MSMEG_6265	-2.6954	-2.9727	-2.9273	-2.1619
MSMEG_6266	-2.2212	-2.0	-2.6111	-2.0462
MSMEG_6267	-3.0239	-3.1208	-3.0542	-2.8913
MSMEG_6268	-2.5618	-2.075	-2.5818	-3.0727
MSMEG_6269	-3.4423	-3.3239	-3.7196	-3.28
MSMEG_6270	-2.5357	-2.78	-1.62	-3.375
MSMEG_6271	-3.0533	-2.5902	-2.79	-3.8
MSMEG_6272	-3.195	-3.0822	-3.2491	-3.2538
MSMEG_6273	-2.7789	-2.2077	-3.1385	-3.0083
MSMEG_6274	-3.4	-4.125	-3.1286	-2.8429
MSMEG_6275	-3.8228	-4.0647	-3.5235	-3.8818
MSMEG_6276	-3.8369	-4.0732	-3.8049	-3.6275
MSMEG_6277	-3.4704	-2.8	-3.5792	-4.0565
MSMEG_6278	-3.6507	-3.3833	-3.85	-3.7217
MSMEG_6279	-3.3082	-2.4762	-3.445	-4.045
MSMEG_6280	-4.1967	-4.9182	-2.6	-5.0889
MSMEG_6281	-3.0846	-2.5222	-3.4385	-3.324
MSMEG_6282	-2.6116	-2.14	-3.0	-2.7077
MSMEG_6283	-2.8579	-3.0021	-3.1979	-2.363
MSMEG_6284	-3.2046	-3.0795	-2.9773	-3.5651
MSMEG_6285	-3.3774	-2.8776	-3.8448	-3.4108
MSMEG_6286	-3.2133	-3.386	-2.986	-3.269
MSMEG_6288	-3.1284	-3.12	-3.2207	-3.0448
MSMEG_6289	-3.5833	-3.5676	-3.3114	-3.8879
MSMEG_6290	-3.8682	-3.2667	-4.51	-3.84
MSMEG_6291	-3.8648	-3.1619	-4.1286	-4.3146
MSMEG_6292	-3.7723	-3.0438	-3.9188	-4.3933
MSMEG_6293	-3.0895	-2.4737	-3.62	-3.15
MSMEG_6294	-3.4016	-2.8095	-4.6238	-2.7561
MSMEG_6295	-3.4593	-3.1739	-3.0689	-4.1568
MSMEG_6296	-3.2496	-3.0132	-3.9053	-2.8189
MSMEG_6297	-3.0758	-2.9212	-3.2	-3.11
MSMEG_6298	-3.682	-3.56	-3.92	-3.5621
MSMEG_6299	-3.0853	-3.45	-2.8469	-2.9548
MSMEG_6300	-2.7269	-1.7478	-3.7739	-2.6524
MSMEG_6301	-2.8495	-2.9686	-3.3306	-2.2176
MSMEG_6302	-3.0635	-3.2829	-2.88	-3.0265
MSMEG_6303	-3.6268	-3.9512	-3.4214	-3.51
MSMEG_6304	-2.8434	-2.6139	-2.6514	-3.2714
MSMEG_6305	-2.6139	-2.2308	-2.7	-2.9727
MSMEG_6306	-3.4506	-3.6533	-3.6828	-2.9929
MSMEG_6307	-2.8571	-2.66	-3.2531	-2.6583
MSMEG_6308	-3.1182	-0.525	-4.7	-4.4667
MSMEG_6309	-2.6506	-2.6538	-2.8231	-2.468
MSMEG_6310	-3.5182	-3.5711	-3.425	-3.5581
MSMEG_6311	-3.3628	-4.1341	-2.8415	-3.1
MSMEG_6312	-3.3385	-2.7902	-3.2244	-4.0175
MSMEG_6313	-3.0798	-3.2167	-3.0268	-2.9927
MSMEG_6314	-2.9422	-2.6419	-2.4767	-3.7448
MSMEG_6315	-3.2551	-3.6176	-3.2125	-2.9125
MSMEG_6316	-3.7491	-3.4167	-4.0889	-3.7412
MSMEG_6317	-3.1846	-3.2182	-3.6182	-2.6952
MSMEG_6318	-3.6925	-3.6897	-3.6655	-3.7228
MSMEG_6319	-3.2712	-3.405	-3.3186	-3.0845
MSMEG_6320	-3.6382	-3.375	-2.1182	-5.4455
MSMEG_6321	-3.3004	-3.2776	-3.3213	-3.3027
MSMEG_6322	-3.5299	-2.9543	-4.1717	-3.4622
MSMEG_6323	-3.6439	-4.2929	-3.4857	-3.1154
MSMEG_6324	-2.4618	-2.4217	-2.6033	-2.3569
MSMEG_6325	-3.7132	-3.7111	-3.3889	-4.0588
MSMEG_6327	-3.8432	-4.2267	-3.26	-4.0571
MSMEG_6328	-3.796	-4.3176	-3.2294	-3.8438
MSMEG_6329	-2.5117	-2.87	-2.3381	-2.3263
MSMEG_6330	-3.9263	-3.425	-4.1062	-4.2581
MSMEG_6331	-3.8438	-3.9815	-3.4556	-4.1038
MSMEG_6332	-2.7281	-2.7636	-3.4905	-1.9286
MSMEG_6333	-3.1482	-2.9081	-3.0757	-3.4694
MSMEG_6334	-2.9324	-2.6696	-3.613	-2.4955
MSMEG_6335	-2.7346	-2.2333	-3.1556	-2.825
MSMEG_6336	-3.1444	-3.0615	-2.575	-3.8636
MSMEG_6337	-3.8545	-4.2294	-3.8059	-3.5182
MSMEG_6338	-4.2183	-4.7952	-3.63	-4.2
MSMEG_6339	-3.183	-3.3857	-2.981	-3.1823
MSMEG_6340	-3.5653	-3.3462	-3.712	-3.65
MSMEG_6341	-4.3552	-5.26	-4.1759	-3.5714
MSMEG_6342	-3.3	-4.0034	-3.03	-2.8607
MSMEG_6343	-3.3612	-3.5529	-3.7529	-2.7
MSMEG_6344	-3.3312	-2.8545	-3.6364	-3.52
MSMEG_6345	-2.7857	-2.85	-2.6917	-2.8182
MSMEG_6346	-3.0143	-3.1	-3.3714	-2.5308
MSMEG_6347	-3.4253	-3.8214	-4.4214	-1.9815
MSMEG_6348	-3.0228	-4.225	-2.1526	-2.6056
MSMEG_6351	-3.3481	-2.7162	-3.9222	-3.4257
MSMEG_6352	-2.9681	-2.5	-3.9188	-2.4533
MSMEG_6353	-3.2802	-3.475	-3.1741	-3.1808
MSMEG_6354	-3.431	-4.0958	-3.2708	-2.9043
MSMEG_6355	-3.044	-4.7	-1.925	-2.3
MSMEG_6356	-2.4714	-2.7524	-2.8136	-1.8
MSMEG_6357	-1.4769	-1.68	-1.72	-0.7333
MSMEG_6358	-2.7389	-3.0194	-2.9533	-2.2172
MSMEG_6359	-2.43	-3.0367	-2.0323	-2.2276
MSMEG_6361	-3.5608	-2.1824	-4.5389	-3.925
MSMEG_6362	-3.5464	-3.0545	-3.6121	-4.0
MSMEG_6363	-3.4	-3.7575	-3.315	-3.1205
MSMEG_6365	-3.1769	-2.9056	-2.8611	-3.8375
MSMEG_6366	-3.2708	-4.22	-3.1042	-2.413
MSMEG_6367	-3.27	-3.5613	-3.49	-2.731
MSMEG_6368	-2.4675	-2.8143	-2.5692	-1.9923
MSMEG_6369	-2.5964	-2.4429	-2.7357	-2.6111
MSMEG_6370	-2.7717	-2.4	-3.9533	-1.9867
MSMEG_6371	-4.0257	-4.3149	-3.5043	-4.263
MSMEG_6372	-2.81	-3.7286	-2.9357	-1.5917
MSMEG_6373	-2.9796	-3.7125	-1.9419	-3.27
MSMEG_6374	-3.099	-3.3882	-3.0371	-2.8667
MSMEG_6375	-3.4102	-3.0	-3.6209	-3.6195
MSMEG_6376	-3.1352	-3.0167	-2.9343	-3.4676
MSMEG_6377	-2.02	-2.625	-2.425	0.0
MSMEG_6378	-3.1333	-3.0	-3.3194	-3.0724
MSMEG_6379	-3.1098	-3.0867	-3.1818	-3.0614
MSMEG_6380	-2.6171	-2.45	-2.9214	-2.4692
MSMEG_6381	-2.5297	-2.8148	-2.7705	-1.995
MSMEG_6382	-2.7072	-2.9826	-2.8532	-2.2733
MSMEG_6383	-4.1717	-3.2125	-5.58	-3.7867
MSMEG_6384	-3.2484	-3.1824	-3.4716	-3.089
MSMEG_6385	-3.4947	-4.0538	-3.388	-3.02
MSMEG_6386	-3.5102	-3.7286	-3.9097	-2.8887
MSMEG_6387	-3.7602	-3.7787	-3.7336	-3.7682
MSMEG_6388	-3.6229	-3.8436	-3.6881	-3.3349
MSMEG_6389	-3.5432	-3.4982	-3.5306	-3.6019
MSMEG_6390	-3.191	-2.6561	-3.5927	-3.3275
MSMEG_6391	-3.0284	-3.2731	-2.5827	-3.2333
MSMEG_6392	-3.3558	-3.3044	-3.5555	-3.2066
MSMEG_6393	-3.2661	-3.0317	-3.6938	-3.0629
MSMEG_6394	-3.201	-3.5941	-3.3618	-2.6303
MSMEG_6395	-3.3617	-3.6562	-3.6312	-2.76
MSMEG_6396	-3.8567	-4.35	-4.1161	-3.069
MSMEG_6397	-2.7294	-2.95	-2.8	-2.38
MSMEG_6398	-3.679	-4.0	-3.7206	-3.2938
MSMEG_6399	-3.3752	-3.25	-3.2294	-3.6545
MSMEG_6400	-3.5887	-3.6902	-3.936	-3.138
MSMEG_6401	-3.28	-3.0156	-4.275	-2.5258
MSMEG_6402	-4.2111	-4.6	-4.3158	-3.6824
MSMEG_6403	-3.2371	-3.5385	-2.7369	-3.4391
MSMEG_6404	-2.6472	-2.681	-3.0098	-2.24
MSMEG_6405	-3.1648	-1.7968	-3.1032	-4.6931
MSMEG_6406	-3.2404	-2.8963	-3.337	-3.4925
MSMEG_6407	-3.7476	-4.6536	-3.1333	-3.4222
MSMEG_6408	-3.9684	-3.5423	-3.792	-4.588
MSMEG_6409	-3.4924	-3.1704	-3.0269	-4.2923
MSMEG_6410	-2.9232	-2.7615	-3.3231	-2.6804
MSMEG_6411	-3.6121	-2.9364	-4.6917	-3.06
MSMEG_6412	-3.0926	-2.8464	-2.8852	-3.5731
MSMEG_6413	-3.4704	-3.8952	-3.2976	-3.2122
MSMEG_6414	-3.5517	-2.8571	-4.075	-3.7375
MSMEG_6415	-3.4735	-3.1583	-4.4364	-2.8545
MSMEG_6416	-3.3897	-3.7696	-2.4304	-3.9955
MSMEG_6417	-2.4667	-2.0857	-1.05	-4.7
MSMEG_6418	-3.4237	-3.1194	-4.1188	-2.9967
MSMEG_6419	-3.3897	-3.5667	-3.2038	-3.392
MSMEG_6420	-2.9769	-2.5231	-3.4519	-2.936
MSMEG_6421	-3.7984	-3.8238	-3.771	-3.8
MSMEG_6422	-2.7944	-2.1474	-3.1944	-3.0941
MSMEG_6423	-3.7512	-3.1621	-4.15	-3.9704
MSMEG_6424	-3.813	-4.0077	-3.8077	-3.6135
MSMEG_6425	-3.1441	-3.55	-2.7545	-3.0909
MSMEG_6426	-3.2429	-2.62	-4.04	-3.025
MSMEG_6427	-2.4516	-1.7286	-3.2286	-2.395
MSMEG_6428	-3.7321	-3.1556	-4.65	-3.3706
MSMEG_6429	-3.12	-3.0333	-4.32	-1.75
MSMEG_6430	-3.3154	-3.3579	-4.1125	-2.475
MSMEG_6431	-1.9976	-1.7	-1.55	-2.8231
MSMEG_6432	-2.3022	-1.9625	-2.82	-2.1467
MSMEG_6433	-4.1827	-4.5216	-3.6757	-4.3556
MSMEG_6434	-3.7277	-3.5636	-3.7591	-3.8667
MSMEG_6435	-4.4245	-5.1611	-4.5278	-3.5353
MSMEG_6436	-3.5055	-3.2316	-3.7111	-3.5889
MSMEG_6437	-4.4076	-3.8903	-5.0032	-4.3267
MSMEG_6438	-3.8	-3.2588	-3.8062	-4.4067
MSMEG_6439	-3.0128	-1.8438	-4.65	-2.5133
MSMEG_6440	-2.5687	-2.684	-2.5469	-2.4708
MSMEG_6441	-3.1985	-3.2227	-3.6409	-2.7095
MSMEG_6442	-2.2111	-2.0	-2.8	-1.7455
MSMEG_6443	-3.9306	-4.4488	-3.4175	-3.9125
MSMEG_6444	-1.9929	-2.4	-1.4333	-2.1
MSMEG_6445	-3.736	-3.95	-2.9061	-4.3455
MSMEG_6446	-2.184	-2.9556	-2.1	-1.4743
MSMEG_6447	-1.9094	-1.6727	-3.2455	-0.7
MSMEG_6448	-2.3189	-1.8308	-2.5	-2.6667
MSMEG_6449	-2.2094	-2.0	-2.6727	-1.93
MSMEG_6450	-2.3432	-2.4426	-2.2255	-2.3622
MSMEG_6451	-2.2974	-1.9231	-2.1857	-2.8333
